"logFC.trtDF" "logFC.trtDL" "logFC.trtDS" "logCPM" "LR" "PValue" "FDR"
"oases3_k43_Locus_2367_Transcript_1_1" -4.49194636196325 -5.15762225951606 -0.69792544074157 2.27497562614398 17.7274856949184 0.00050059602978772 0.0104308853411392
"oases2_k49_Locus_9354_Transcript_1_1" -2.48180289874206 -7.83641700069568 -1.89572182345732 1.94949362287083 17.708837230838 0.00050504555811479 0.0105176239368221
"oases3_CL3517Contig1_3" -5.21327891131418 -3.98632127586355 -1.67388563856251 15.3178730497183 17.6967305900359 0.00050795523262799 0.0105680140119056
"oases6_k25_Locus_47695_Transcript_1_1" 3.49939140904878 -3.88425615110186 -1.63208562411465 1.77348400182986 17.6953732316929 0.000508282493387138 0.0105680140119056
"oases3_k25_Locus_38118_Transcript_1_1" 3.02310091800952 -3.98957869219625 -3.34610303181597 0.928000947783744 17.6951773234296 0.000508329744416916 0.0105680140119056
"oases3_k49_Locus_289_Transcript_70_1" -3.10954277789202 -4.22055342312436 -1.87477874055308 4.26183251394708 17.6892406638765 0.000509763677921044 0.0105862291764305
"oases2_CL51Contig1_1" -1.87485911507216 -4.15880738203276 -2.63238574381721 3.67059466814987 17.6891597932677 0.000509783239047155 0.0105862291764305
"TRINITY_DN36677_c0_g1_i1" -0.750498206451562 -2.25197991117667 2.2716841218398 3.99761238578309 17.6875306679922 0.000510177453731261 0.0105874441780474
"oases3_k49_Locus_18102_Transcript_10_1" 1.67565967920554 -5.96502040385701 -0.230588359522037 2.01262878019684 17.6859490720056 0.000510560457246585 0.0105874441780474
"oases6_k37_Locus_1064_Transcript_11_1" -3.1866083933681 -5.50308175407011 -1.83756171555574 3.19580514984154 17.6853407605926 0.000510707843671527 0.0105874441780474
"oases3_k31_Locus_51394_Transcript_2_1" 5.00197852862017 3.5413440312839 2.71178223902022 5.79649962061118 17.682113209423 0.000511490547791563 0.0105944314919074
"oases2_k37_Locus_20881_Transcript_1_1" -2.79154911842844 -8.56465538430745 -3.07127531214947 2.10474798155642 17.6815688765174 0.000511622669870696 0.0105944314919074
"oases3_CL19Contig17_1" -1.50069061654493 -3.61095794430185 -1.54835116101394 5.16141066613579 17.6797805020078 0.000512056988281484 0.0105974412704553
"oases3_k43_Locus_50046_Transcript_1_1" 6.14459601397685 6.32403234925453 1.99485903207125 3.10539073947769 17.6775700247162 0.000512594323671634 0.0106025784726508
"oases2_k43_Locus_15123_Transcript_1_1" -1.64318237672529 -4.03120909910749 -3.16692475679176 3.59213543326013 17.6756580002872 0.000513059561579813 0.0106062194486
"oases3_CL17428Contig1_1" -1.31480955308452 -5.61388510537141 -3.28523759259089 2.67969681284363 17.6736711904012 0.000513543441201964 0.0106102414756054
"oases3_k31_Locus_7714_Transcript_1_2" 1.76425779403385 7.62647530622947 6.75354525127103 1.99289703453968 17.6617399839539 0.000516458796899695 0.0106644670375577
"oases2_k25_Locus_10089_Transcript_3_1" -2.00880210951272 -3.88564478710452 -2.59498407375327 3.20110220818985 17.6575299098486 0.000517491438776241 0.0106797768904002
"oases6_k31_Locus_32393_Transcript_7_1" 3.75145165392407 3.97451023088134 1.43340111694067 5.68775768881946 17.6521173054457 0.000518822052274884 0.0107012154797957
"oases2_k43_Locus_487_Transcript_9_1" -3.49999838533772 -3.57446987513765 -1.92663756303373 5.64925250696526 17.6483633030713 0.000519746918654063 0.0107142657379429
"oases3_k49_Locus_22904_Transcript_1_1" 0.37986451194705 -4.45250884497389 -1.44170509618293 5.82654385154933 17.6446846423346 0.000520654813287686 0.0107228630175494
"oases2_CL726Contig1_1" -2.70662690760825 -3.25134891092142 -2.62964903321142 5.02523433018906 17.644304374316 0.000520748753422285 0.0107228630175494
"oases3_k49_Locus_48556_Transcript_3_1" 4.9106149179108 1.89746146534534 -1.49730087365533 3.15699251002322 17.6409232804569 0.000521584748820252 0.0107305317697647
"oases6_k49_Locus_2098_Transcript_6_1" -2.93222111944962 -3.3214752213306 -1.84373320795665 7.97987996369188 17.6395762862072 0.000521918172630265 0.0107305317697647
"oases3_k49_Locus_23451_Transcript_3_1" 2.31716403216637 -1.56532981308086 0.837567864060186 4.13215887581711 17.6384330151984 0.000522201334718269 0.0107305317697647
"oases6_k37_Locus_2004_Transcript_10_1" -3.00001154543688 -3.36747565179632 -4.5318619162013 4.90261902543733 17.6380687675524 0.000522291582609278 0.0107305317697647
"oases3_k37_Locus_50335_Transcript_3_1" 9.58656082011832 9.03896038346115 6.4365759828017 3.22095672853779 17.6361768360556 0.00052276058688517 0.010734153976954
"TRINITY_DN28042_c0_g3_i1" -3.0014001732363 -3.15359407922643 -3.62941765655479 2.15718403154581 17.6335393120966 0.000523415120139179 0.0107415795751898
"oases6_k37_Locus_18453_Transcript_7_1" 3.20148006435603 5.18573443578196 3.07301065864075 4.95797476418879 17.6308487488317 0.000524083655211015 0.0107492840534416
"oases6_CL104Contig2_1" -2.03847963822321 -3.01006939773879 -2.8132419106334 5.78327553477591 17.6205875659321 0.000526641094061147 0.0107900955275794
"oases6_k25_Locus_2559_Transcript_7_1" 1.62920698378794 -3.577268073934 -0.458549132467555 3.52930776757119 17.6197141289148 0.000526859356665096 0.0107900955275794
"oases6_k31_Locus_55365_Transcript_1_1" 8.58979692976553 6.19243296508932 2.08676619871375 8.86661803054866 17.6182332061495 0.00052722962900181 0.0107900955275794
"oases6_CL17973Contig1_3" -2.15880917593944 -6.45565236933903 -1.54060697338532 2.16507597883421 17.6181504601614 0.000527250325455304 0.0107900955275794
"oases3_CL20755Contig1_1" 1.57455961391296 4.8117699331882 0.726446020278645 3.274612514486 17.6159479992886 0.000527801502646185 0.0107953510912122
"oases3_k43_Locus_23987_Transcript_1_1" 0.717106104266762 3.41494880604287 3.77953749344674 3.60790852606259 17.6124871979628 0.000528668743458676 0.010807061777514
"oases6_k31_Locus_709_Transcript_8_1" -3.15882798233317 -4.60190195684842 -1.39793990467894 2.44766076277068 17.6051636974911 0.000530508610017582 0.0108386307828272
"oases6_CL8089Contig1_1" -2.73934063082676 -4.29824292401654 -3.19512441817968 2.35095281698571 17.5925247963009 0.000533698837296815 0.0108977380067851
"oases3_CL319Contig1_1" -2.1961263474829 -2.51588011635125 -2.19661655097972 5.70361111877864 17.5793085083096 0.000537055204601236 0.0109566826962469
"oases3_k43_Locus_8723_Transcript_2_1" -4.71283281262639 -5.10488950873811 -0.565722379213473 2.78035059906187 17.5780525468602 0.000537375254387884 0.0109566826962469
"oases6_k25_Locus_20447_Transcript_2_1" 1.00540468429399 3.24737999191797 1.48418979972818 4.02666858312903 17.5771094023622 0.000537615715387033 0.0109566826962469
"oases3_k31_Locus_49500_Transcript_1_1" -1.2449965663881 -7.57005826598597 -3.94168663380056 1.7037186084791 17.5757548051247 0.00053796126617058 0.0109566826962469
"oases6_k25_Locus_20214_Transcript_10_1" 3.43429991480806 6.38786767649222 4.53570035163366 10.0523864580192 17.5752919379422 0.000538079391812521 0.0109566826962469
"oases2_CL2539Contig1_1" -2.80642511568828 -5.49156214581823 -2.89424363595998 2.22286768193072 17.5667860623911 0.000540254723373599 0.0109865247296515
"oases3_k43_Locus_19407_Transcript_5_1" -3.14658113931697 -4.6423015463941 -2.43712199175992 2.17029459283826 17.5662745368925 0.000540385821583363 0.0109865247296515
"oases3_k43_Locus_14901_Transcript_1_1" -3.77172799938413 -7.26726896440362 -3.09700110928673 1.19007086685147 17.566048870682 0.000540443667338132 0.0109865247296515
"oases3_k43_Locus_13972_Transcript_1_1" -1.6097230093278 -1.52182335318942 2.85541288026698 3.18976207976031 17.5626667090666 0.000541311365689561 0.010998067431542
"oases6_k43_Locus_441_Transcript_1_1" -2.83654650850479 -4.97837727072499 -4.01045842244872 2.30467805145302 17.5603001970061 0.000541919321104333 0.0110043229583938
"oases2_CL863Contig2_1" -0.706154519411772 -5.45865146346763 -4.19809224010433 2.77265406834773 17.5588635426509 0.000542288727744443 0.0110057302227847
"oases3_k43_Locus_7035_Transcript_16_1" 1.72953973087536 4.41439495540396 2.8276385206149 9.23950186810906 17.5555471140211 0.000543142436555152 0.0110169593892628
"oases3_k31_Locus_46202_Transcript_1_1" 3.72760494128596 5.70455575187891 2.33411840363987 4.95488046660714 17.5517843743934 0.000544112651850222 0.0110305380217265
"oases3_k25_Locus_48970_Transcript_2_1" 4.38124336811745 5.93211021153488 2.93155195358438 7.06482969455266 17.5478884303905 0.000545119029109801 0.0110448343395269
"oases2_CL8751Contig1_1" 2.08018196467153 3.98434410780391 1.3146764070676 3.43847019316616 17.5467146240708 0.000545422602409605 0.0110448829918097
"oases6_k49_Locus_16945_Transcript_5_1" -3.54194411241206 -3.1675996564515 0.200452771486082 4.40562017964211 17.5402014250894 0.000547110121426924 0.0110729412158331
"oases3_k31_Locus_7569_Transcript_1_1" 0.125994410486229 -5.19814356892683 -1.05455865487954 2.69023016171528 17.5365605705562 0.000548055698975526 0.0110836526220398
"oases2_k37_Locus_972_Transcript_2_1" -2.25615918023454 -5.58191668059824 -3.41346819270469 2.2603026811503 17.5358369478758 0.000548243826694848 0.0110836526220398
"oases3_k25_Locus_6328_Transcript_4_2" 3.47694446045152 -5.39833450480514 1.6516278143227 2.73390842784862 17.5264248415387 0.000550696645721407 0.0111271063848712
"TRINITY_DN36292_c1_g4_i1" -4.34337259268687 -7.22104079021594 -2.55189055178149 1.28082452113252 17.5248892206201 0.000551097866280589 0.0111290815253899
"oases3_k37_Locus_3631_Transcript_12_1" -2.81755840075168 -5.71124530813435 -2.51935246381529 2.39100471216499 17.5185492137199 0.000552757435344008 0.0111564520783549
"oases2_k49_Locus_49453_Transcript_1_1" -0.270146559006949 6.42259981618494 1.25552594675247 0.905550651394187 17.5130717046746 0.000554195235390332 0.0111785747057247
"oases2_k25_Locus_52938_Transcript_2_1" 2.80704964978254 -3.30184941838306 -3.59116533767085 0.459948610282739 17.5120525764232 0.00055446315790127 0.0111785747057247
"oases6_k37_Locus_21254_Transcript_4_1" 2.57484705963477 5.1109318622177 1.50329371444218 4.30857945086664 17.510389115329 0.000554900748159422 0.0111812500754124
"TRINITY_DN33011_c0_g2_i4" 0.438889068011321 -7.02217868470741 -2.68330021707202 2.06358742901727 17.5085095654152 0.000555395595878205 0.0111850756110057
"TRINITY_DN41191_c3_g3_i3" -2.53642196643895 -7.97117591565397 -2.39859522874755 2.08039749739862 17.5050407755464 0.000556310010699943 0.0111928157409444
"oases3_CL22374Contig1_1" -2.32740086365456 -2.66046545823789 -3.32948754772403 4.62187664410375 17.5047363047631 0.00055639034427894 0.0111928157409444
"oases3_CL11180Contig1_1" -2.89136861110566 -4.4645393325475 -2.7122630819032 3.88628537548434 17.5012879542806 0.000557300985107523 0.0112039019934245
"oases3_CL634Contig2_1" 1.39909465971012 3.64780042898835 0.890224996699967 8.5241381291929 17.5003366973112 0.000557552453794339 0.0112039019934245
"oases6_k37_Locus_6020_Transcript_3_2" 1.24180336251905 -6.75144961432816 -0.0051272615436592 2.52199164689651 17.4963544865925 0.000558606392597657 0.0112189333163931
"TRINITY_DN33734_c2_g4_i1" -3.25647864789838 -7.52774568730019 -1.75691341800238 1.69477104512778 17.4918701649413 0.000559795591865372 0.0112366632405467
"TRINITY_DN36300_c5_g4_i1" -2.8138454511651 -8.11177326209191 -1.84224326346749 2.14341560943497 17.4854416507549 0.000561504763495767 0.0112648053564991
"oases2_CL42Contig5_1" -1.22942277776891 -3.96125902821461 -2.41029209495887 3.46641307999848 17.4726321679936 0.000564925947435858 0.0113272439968919
"oases6_k43_Locus_43924_Transcript_1_1" 2.95459067428725 -2.78598746467625 0.269175767607274 2.24027799377735 17.4649055104993 0.000566999610337751 0.011362610223998
"oases3_CL325Contig1_1" -2.43360720066571 -4.71658296737091 -2.61829325986839 3.52868218385633 17.4597604652471 0.000568384620864253 0.0113841448394073
"oases3_k37_Locus_43240_Transcript_2_1" 6.03927973380266 3.88931726651458 -0.30079896931217 0.34824212376693 17.4537830368702 0.000569997926810409 0.0114102259661125
"oases3_k31_Locus_13919_Transcript_3_1" 3.40092590441339 5.63443361040531 2.76746740337286 5.36757998636734 17.4516647793425 0.000570570735513189 0.0114154613112249
"oases3_k37_Locus_4787_Transcript_10_2" 0.461746128143737 -7.622861433884 -0.254136428078945 2.70000089483622 17.4478434395938 0.000571605530870346 0.0114244312248029
"oases3_k25_Locus_16007_Transcript_2_2" 3.66172339290457 5.70540438900822 3.17029501091554 7.92809673444952 17.447708464511 0.000571642115384981 0.0114244312248029
"oases3_CL323Contig1_1" -1.70155046000186 -4.79335485525856 -2.85102955854027 3.44044730320111 17.4439711766961 0.000572656018888296 0.011438460882729
"oases6_k37_Locus_22242_Transcript_3_1" -1.87543789370735 -2.43007507319737 1.31937671990202 4.99568303965656 17.4342461908675 0.000575302734183462 0.0114850719492162
"oases6_CL16908Contig1_1" -1.96113768371419 -4.53589313488259 -4.26573216040075 2.08119024852611 17.4319428293443 0.000575931387285672 0.0114913665755862
"oases2_CL2746Contig1_1" -2.09779317902611 -7.92469153449561 -3.5364839460692 1.90388739535189 17.4239467991269 0.000578119036594993 0.0115285955666522
"oases3_CL1066Contig1_1" -2.11068205431809 -4.78127411048718 -5.0310814552649 2.30659806981453 17.4228273157017 0.00057842597667603 0.0115285955666522
"oases3_CL74Contig4_1" -2.34561288173099 -4.32401393419396 -2.96000809079346 3.53171798267195 17.4198344584272 0.000579247354241853 0.0115386202307853
"oases3_k49_Locus_7670_Transcript_6_1" -2.12534375458942 -2.18956762469801 0.726419674142312 4.81897044561516 17.4185247862182 0.000579607153065231 0.0115386202307853
"oases3_k49_Locus_5868_Transcript_3_1" -1.32539826723557 -1.63101060401277 1.34725910908947 4.56137981012197 17.4175581590076 0.000579872851562109 0.0115386202307853
"oases2_k49_Locus_13104_Transcript_1_1" -2.03495027346845 -4.18035237301968 -2.47806293617835 3.30539758289332 17.4145165517462 0.000580709693531417 0.0115452887253972
"oases2_k43_Locus_5108_Transcript_4_1" -2.17125990045185 -4.26222254483275 -3.75430664584223 2.88422176263811 17.4124120935606 0.000581289398792262 0.0115452887253972
"oases6_k31_Locus_12481_Transcript_1_1" -1.96475029564875 -7.76624123874139 -1.98661914527466 2.0958438676553 17.4101975744455 0.000581900043183148 0.0115452887253972
"oases3_k49_Locus_11733_Transcript_26_1" -0.895064761943094 -4.08030323265579 -2.54669592209459 4.15069739938697 17.4101062614746 0.0005819252360369 0.0115452887253972
"oases3_CL1694Contig1_1" -2.86046477384484 -5.17493777370746 -2.67236801727022 3.68566583651391 17.4100868918701 0.000581930580166402 0.0115452887253972
"oases3_k49_Locus_27198_Transcript_6_1" 0.2841155388275 5.68461155790112 4.69090253102177 3.85804971299991 17.408919491177 0.000582252759458331 0.0115452887253972
"oases3_k31_Locus_15129_Transcript_3_1" -3.85761119051865 -2.48451576698056 0.161279171465633 3.8442764459182 17.4083438275452 0.000582411696397479 0.0115452887253972
"oases3_k37_Locus_8716_Transcript_4_1" -1.19207492746022 -4.59067302686063 -0.631546003382518 4.72755005626909 17.3988225803762 0.00058504671404674 0.0115912577764647
"oases2_CL9279Contig1_1" -2.43185501479669 -5.1368794402966 -2.75228276803022 2.82602730614697 17.3945336955208 0.000586237536544122 0.0116036241450902
"oases3_CL3296Contig1_1" 6.52262488670513 4.77324386009836 0.623857264305201 2.72791406549991 17.3942956590262 0.000586303698657109 0.0116036241450902
"oases6_k43_Locus_8939_Transcript_4_1" -1.06726655516726 -4.85457415634239 -0.431273534082851 4.16650465131673 17.391301937159 0.000587136435953674 0.0116133896376273
"oases6_k43_Locus_63704_Transcript_1_1" 6.08380189243975 0.27383580672785 -0.347753389312656 0.371697285593911 17.3902458670079 0.000587430474130797 0.0116133896376273
"oases3_CL10678Contig1_1" -2.27625441926717 -5.53922310734716 -3.32430054359586 2.11552012822003 17.3833968587926 0.000589340977237463 0.0116448823589598
"oases6_k25_Locus_35936_Transcript_1_1" 3.63960813490379 5.9925022827033 4.21417463570267 3.8223289428931 17.3650339587737 0.000594493766027516 0.0117324335681229
"oases3_k43_Locus_40744_Transcript_1_1" 3.50062637466141 6.76913664325176 2.8247619536814 6.86025368872008 17.364119961504 0.000594751408283974 0.0117324335681229
"oases3_k49_Locus_48491_Transcript_4_1" 4.96889458515958 2.42177349154121 1.43091338989434 2.40081049842931 17.3632591797643 0.000594994151352566 0.0117324335681229
"oases3_CL10224Contig1_1" 6.11653895939837 4.61297490611559 -0.158766102393355 0.523920312544714 17.3630556004757 0.00059505157572897 0.0117324335681229
"oases2_k37_Locus_11435_Transcript_2_1" 0.237242874189142 -4.05965935072291 -2.82292961556902 1.8803885628828 17.3563813871219 0.000596937250078954 0.011763288432104
"oases3_k37_Locus_8976_Transcript_1_1" 1.41513068886484 -7.11484891363769 -0.810923682492115 2.72899237909628 17.348845305101 0.000599073569764339 0.0117990467368247
"oases6_CL5Contig1_2" -1.79514465019408 -4.06292992413648 -1.95348135792255 5.06603396109272 17.340194318788 0.000601535311602639 0.0118411725616766
"oases6_k25_Locus_28103_Transcript_8_1" -0.940842276468718 2.22688039400251 1.39476268154451 7.53340292018766 17.3327223804727 0.000603669632212407 0.0118705224117589
"oases6_CL74Contig5_1" -1.75527028107843 -2.64856943190318 -2.41219351935334 5.06476108820601 17.3327082889271 0.000603673664492417 0.0118705224117589
"oases6_k37_Locus_20910_Transcript_1_1" -2.22878193752785 -3.26803517625674 -2.75774898443384 4.1395450155246 17.3291106291862 0.000604704007215537 0.0118809108038271
"oases2_k49_Locus_10791_Transcript_1_1" -1.71796050847111 -5.7788282279761 -3.3565375021931 2.50450418416426 17.3286016977832 0.000604849902400816 0.0118809108038271
"oases6_k37_Locus_49740_Transcript_1_1" 4.89366075534758 6.00670098208071 4.40824043287807 5.09830944269657 17.3260044899196 0.000605594988100297 0.0118881587146594
"oases6_k37_Locus_1523_Transcript_3_1" -1.79205884999933 -3.82975207379928 -3.07281678651817 2.83902539549655 17.325056332992 0.000605867222144315 0.0118881587146594
"oases3_k49_Locus_30800_Transcript_2_1" -2.73666571851347 -4.43689615508258 -3.85740875107196 2.3553297188066 17.3209517508802 0.000607047130160673 0.0119049408579585
"oases6_CL16Contig1_1" -1.10926623343594 -3.71382137748727 -2.38555164426206 4.90839700459403 17.3188850911344 0.000607642078813771 0.0119077074834143
"oases6_CL12569Contig1_1" 4.04056892661344 0.76106607457811 -0.281134533088733 2.38828726631021 17.3182063428052 0.000607837602840006 0.0119077074834143
"oases3_k37_Locus_49890_Transcript_5_1" 5.66216957043087 2.06460214846614 1.3877186716473 3.74880990713919 17.3083895150879 0.00061067249565671 0.0119568566114354
"oases6_k37_Locus_50762_Transcript_5_1" 3.2179382115111 3.7254609994064 0.103485644281427 2.92484672937176 17.2910856040408 0.000615701534735009 0.0120443405184044
"TRINITY_DN37877_c1_g1_i2" 5.43415234665179 8.13906913990115 4.61101253710747 1.951195607339 17.2901771519025 0.000615966692682506 0.0120443405184044
"oases3_k49_Locus_41669_Transcript_1_1" -2.6802778203975 -8.0357759226084 -2.95376416080372 1.82367188254866 17.2883921753745 0.000616488020186461 0.0120443405184044
"oases6_CL6534Contig1_1" -3.01684240664969 -5.26598253989651 -2.86111200347174 2.91902048245753 17.2869475599684 0.000616910261508077 0.0120443405184044
"oases6_k49_Locus_1061_Transcript_16_2" -3.26078133514475 -4.20821455022265 -3.18828607045372 2.36677008642581 17.286721162361 0.000616976460480479 0.0120443405184044
"oases3_CL3685Contig1_1" -3.43501410088521 -5.27298341121553 -3.21267841280021 1.98195791136269 17.2862607323002 0.000617111112646412 0.0120443405184044
"oases3_k31_Locus_35007_Transcript_7_1" 3.05529184774122 3.99489553798821 1.86438250858736 6.09200714823491 17.2814742798402 0.000618512635646311 0.0120652733441793
"TRINITY_DN39604_c6_g1_i4" -2.2207169703856 -6.49376603042387 -2.24619023626197 3.31892252220198 17.2780847655023 0.000619507033636336 0.0120782463820018
"oases6_k49_Locus_58507_Transcript_2_1" 3.19131515720862 6.11240496621705 2.95922627302992 4.81288312760566 17.2762407609331 0.000620048685272094 0.0120823833342102
"oases3_k31_Locus_2448_Transcript_24_3" -4.5392906453364 -4.14471757128173 -0.6262061267736 2.23806388394399 17.2748185745531 0.000620466754951684 0.0120841090304531
"oases6_k43_Locus_17056_Transcript_2_1" -2.17190128025953 -4.95651691468692 -2.62114372031286 1.8676315866572 17.2736914381838 0.000620798289951647 0.0120841484540322
"oases2_k25_Locus_22239_Transcript_1_1" 0.885975269272647 3.0395442740933 1.86053928279186 6.38598071081061 17.2686968196658 0.000622269523156338 0.0121063608608554
"oases3_k31_Locus_22511_Transcript_2_1" 4.14314035401279 5.53371274334272 3.07472700435046 5.78573397305559 17.2675566860309 0.000622605850643134 0.0121064816334229
"oases3_CL50Contig1_1" 0.929438590354335 -3.30158908957523 -1.18231130020305 5.07235861034549 17.2619803947345 0.000624253402785548 0.0121320853420002
"oases3_k49_Locus_46835_Transcript_1_1" -1.71358524012803 -3.81771915423452 -4.40101420923818 2.37032128821523 17.2526592264587 0.000627017084665181 0.0121793419205118
"TRINITY_DN37448_c2_g1_i8" -2.86291036699226 -5.13471574599731 -2.84295472542124 2.7057009775196 17.2495892945894 0.00062792996427328 0.0121846301816386
"TRINITY_DN39184_c5_g3_i2" -2.19829720806889 -8.41371202114465 -2.3425426474579 2.50237419840793 17.2476928695241 0.000628494548042065 0.0121846301816386
"oases3_k31_Locus_12578_Transcript_2_1" 2.24048728395111 4.0593922005901 2.94361463061234 6.46691069964404 17.247350599256 0.000628596498888064 0.0121846301816386
"oases3_k49_Locus_48894_Transcript_2_1" 5.05329495006719 5.55092256060793 3.46807984553031 8.38189807707347 17.247063750159 0.000628681954284087 0.0121846301816386
"oases3_k25_Locus_4589_Transcript_5_1" 2.23221119376848 4.77527709295661 3.56780242985306 4.20215108158818 17.2450662064737 0.000629277364044047 0.0121846301816386
"oases6_k25_Locus_7713_Transcript_1_1" 4.64485776530273 -2.47493599051022 3.95685812847132 1.71048243837895 17.2450478463721 0.000629282839255681 0.0121846301816386
"oases3_k49_Locus_36786_Transcript_1_1" -3.33961445711676 -7.53716656900598 -2.4140795612687 1.41939378918714 17.2395108044557 0.000630936216492644 0.0122101972915223
"oases3_k49_Locus_21816_Transcript_1_1" 2.65272602801152 2.72757445666351 0.765966985078473 6.79585446224265 17.227839647915 0.000634435413770955 0.0122681047432465
"oases2_k49_Locus_13939_Transcript_1_1" -1.71732504126511 -5.66525345058914 -2.80117925869286 2.27186337238271 17.227300527525 0.000634597515827409 0.0122681047432465
"oases6_k25_Locus_22877_Transcript_3_1" 4.58236429724198 1.52485752727548 0.917278932306921 2.15437220310331 17.2207269765822 0.00063657735716739 0.0122996774852236
"oases3_k25_Locus_10681_Transcript_2_1" -0.371217205079268 -8.10978667521347 1.26186521812266 3.39269861903008 17.2196527855086 0.000636901468231115 0.0122996774852236
"oases6_k49_Locus_27315_Transcript_3_1" 2.16944745243363 4.78692227385628 2.29583862850743 8.79847244962124 17.215398112381 0.000638186824611718 0.0123180133784134
"oases6_CL4687Contig1_1" -1.85214579729938 -4.1993622265918 -3.05290015251913 4.48635888496093 17.213544066145 0.00063874774674905 0.0123184415288519
"oases3_CL5488Contig1_1" -2.13631819612341 -7.78584759325791 -2.53094048808454 1.93255860213219 17.2131044966278 0.000638880805712003 0.0123184415288519
"oases3_k31_Locus_50609_Transcript_1_1" 6.41616221389628 -0.134041495211964 2.80579995593346 0.749524104856206 17.2070053196179 0.000640729889707502 0.0123476023359134
"oases3_k43_Locus_4633_Transcript_10_1" 7.08533582754763 7.37131680992197 4.00151263028477 1.95840482614832 17.2017928901915 0.000642314353496669 0.012371635654298
"oases6_CL40Contig7_1" -1.81876225336669 -4.29691164142384 -2.18033637338437 4.73764416578978 17.1996997574838 0.000642951715084839 0.0123774111534416
"oases2_CL9056Contig1_1" -1.95106400846011 -7.89318870126591 -1.5199511835494 2.01652445686143 17.1905279926754 0.000645751948944929 0.0124247960250039
"oases2_k25_Locus_5918_Transcript_1_1" -1.80092189702407 -8.25386081408403 -2.53003923305245 2.16753470838652 17.1838535411123 0.000647797344099904 0.012457615102347
"oases3_k31_Locus_25461_Transcript_1_1" 1.02388511473297 3.56901121320119 2.42226013181519 3.73691569237234 17.1814008885797 0.000648550579647884 0.0124655636307269
"oases2_CL39Contig2_2" -2.22920409262664 -3.37673149090922 -2.175814180059 7.69738974838787 17.1671163100494 0.000652954854747084 0.0125436424243791
"oases3_CL928Contig2_1" 2.57463433113516 0.116395703651472 0.377935591547429 5.34142886985888 17.1582247990802 0.000655711315567648 0.0125786057885539
"oases6_k43_Locus_14026_Transcript_7_1" 1.73016713331427 -2.81980372446474 1.12263822467995 4.0016799883311 17.1581570930761 0.000655732349437082 0.0125786057885539
"oases3_CL20304Contig1_1" 3.64434138243178 -2.7917973043937 -0.993692710251806 0.684396246765668 17.1579269841508 0.000655803841183298 0.0125786057885539
"oases6_k43_Locus_412_Transcript_7_1" -1.8389988625217 -2.99290602741363 -2.27937568482054 4.43201367634263 17.1521388255725 0.00065760469447555 0.012606553560116
"oases6_CL337Contig1_3" -3.40830768410056 -6.85034385837425 -2.46711746960541 1.0915301971512 17.1424242445412 0.000660638217396226 0.0126580905676969
"oases6_k43_Locus_47731_Transcript_3_1" 7.05017565659113 9.88042541590609 6.02959460987375 2.78763427075351 17.1401115685179 0.000661362432076537 0.0126624685020739
"oases6_k31_Locus_32597_Transcript_6_1" 3.90472858815007 4.85694521314361 2.83077123607504 3.80796579552352 17.139489820914 0.000661557266925901 0.0126624685020739
"oases2_k25_Locus_22388_Transcript_1_1" -1.39658637587277 -3.06052489589288 1.86991131756946 1.79983970821577 17.1366272919347 0.000662455023658734 0.0126730376017928
"oases6_k49_Locus_7099_Transcript_3_1" -1.74493467003658 -5.24222497177102 -3.13168840433191 2.8173858752919 17.1310481460086 0.000664208256703306 0.0126999527622942
"oases2_CL5290Contig1_1" -2.01431325630736 -3.89640847540543 -2.75136840663446 3.92949741970515 17.1292287333796 0.000664780999216706 0.0127042801377146
"oases3_k43_Locus_5179_Transcript_7_1" -2.64806785073281 -7.41202193524219 0.84041392098656 2.79559532593518 17.1265884154172 0.000665613031929563 0.0127135555833088
"oases6_k49_Locus_58347_Transcript_1_1" 3.35598566720478 -1.2235258512316 -2.82806402672811 0.552752806777302 17.1237259759449 0.000666516230118198 0.0127241799620639
"oases6_k25_Locus_419_Transcript_8_1" 1.60140617462169 -2.02721418442411 -1.39723009935826 5.35867785416838 17.1210230241565 0.00066737022252444 0.0127338544072002
"TRINITY_DN42641_c8_g2_i2" -2.47724832668336 -5.43374555049067 -2.49506952208037 2.23772491765765 17.1161186147005 0.000668922538804129 0.0127568363315464
"oases6_k25_Locus_11003_Transcript_15_1" -5.11940162839472 0.852130011782199 1.88246346557538 1.74551092298343 17.1072826302781 0.000671728316939968 0.0127988244575187
"TRINITY_DN4719_c0_g1_i1" -3.21557967777745 -4.90225368670121 -2.67660571020433 2.60890959198009 17.1045692009593 0.000672592284200116 0.0127988244575187
"oases6_CL389Contig1_1" -1.50185552481165 -3.90963212291088 3.2156860488995 1.5311468268577 17.1043979817081 0.000672646838152847 0.0127988244575187
"oases3_CL5545Contig1_1" 1.38962360699163 3.85601614658271 1.62736750006046 8.52548153156267 17.1039052667425 0.00067280385174708 0.0127988244575187
"oases6_k49_Locus_316_Transcript_19_1" -2.03218349929323 -3.443380450229 -1.38971761914849 6.12780025623089 17.1037001167039 0.000672869237697928 0.0127988244575187
"oases6_CL977Contig1_1" -1.52830931322008 -4.43797758952835 -2.18471207113834 3.71558881260572 17.1022137548531 0.000673343163457847 0.0128011994989578
"oases6_CL6Contig5_1" -1.25967962754638 -2.93045212641697 -1.96731057530997 7.45920859085527 17.0985580583386 0.000674510192302888 0.0128117196051631
